id,metanetx_id,name,id_kegg,name_kegg
pail35p_hs,MNXM7658,Pail35p hs,,
pail3p_cho,MNXM102,1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),C04549,"1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-3'-phosphate)|1-Phosphatidyl-1D-myo-inositol 3-phosphate"
pail3p_hs,MNXM90514,Pail3p hs,,
pail45p_cho,MNXM67,"Phosphatidylinositol 4,5-bisphosphate",C04637,"1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-4',5'-bisphosphate)|1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate|1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate|Phosphatidyl-myo-inositol 4,5-bisphosphate|Phosphatidylinositol-4,5-bisphosphate"
pail45p_hs,MNXM2711,Pail45p hs,,
pail45p_hs_16_0_16_0,MNXM146601,Pail45p hs 16 0 16 0,,
pail45p_hs_16_0_18_0,MNXM147559,Pail45p hs 16 0 18 0,,
pail45p_hs_16_0_18_1,MNXM146602,Pail45p hs 16 0 18 1,,
pail45p_hs_16_0_18_2,MNXM146603,Pail45p hs 16 0 18 2,,
pail45p_hs_16_0_20_4,MNXM147560,Pail45p hs 16 0 20 4,,
pail45p_hs_18_0_18_0,MNXM147561,Pail45p hs 18 0 18 0,,
pail45p_hs_18_0_18_1,MNXM147562,Pail45p hs 18 0 18 1,,
pail45p_hs_18_0_18_2,MNXM147563,Pail45p hs 18 0 18 2,,
pail45p_hs_18_0_20_4,MNXM147598,"Phosphatidylinositol 4,5-bisphosphate (homo sapiens, C18:0, C20:4) cytosol",,
pail45p_hs_18_1_18_1,MNXM146604,Pail45p hs 18 1 18 1,,
pail45p_hs_18_1_18_2,MNXM146605,Pail45p hs 18 1 18 2,,
pail45p_hs_18_1_20_4,MNXM147564,Pail45p hs 18 1 20 4,,
pail45p_hs_18_2_16_0,MNXM147599,"Phosphatidylinositol 4,5-bisphosphate (homo sapiens, C18:2, C16:0)",,
pail45p_hs_18_2_18_1,MNXM147600,"Phosphatidylinositol 4,5-bisphosphate (homo sapiens, C18:2, C18:1)",,
pail45p_hs_18_2_18_2,MNXM147565,Pail45p hs 18 2 18 2,,
pail45p_hs_18_2_20_4,MNXM147566,Pail45p hs 18 2 20 4,,
pail45p_hs_20_4_20_4,MNXM147567,Pail45p hs 20 4 20 4,,
pail4p_cho,MNXM122,1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),C01277,"1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-4'-phosphate)|1-Phosphatidyl-1D-myo-inositol 4-phosphate|Phosphatidylinositol 4-phosphate"
pail4p_hs,MNXM2456,Pail4p hs,,
pail4p_hs_16_0_16_0,MNXM146433,Pail4p hs 16 0 16 0,,
pail4p_hs_16_0_18_0,MNXM147568,Pail4p hs 16 0 18 0,,
pail4p_hs_16_0_18_1,MNXM146434,Pail4p hs 16 0 18 1,,
pail4p_hs_16_0_18_2,MNXM146435,Pail4p hs 16 0 18 2,,
pail4p_hs_16_0_20_4,MNXM147569,Pail4p hs 16 0 20 4,,
pail4p_hs_18_0_18_0,MNXM147570,Pail4p hs 18 0 18 0,,
pail4p_hs_18_0_18_1,MNXM147571,Pail4p hs 18 0 18 1,,
pail4p_hs_18_0_18_2,MNXM147572,Pail4p hs 18 0 18 2,,
pail4p_hs_18_0_20_4,MNXM147362,"1-Phosphatidyl-1D-myo-inositol 4-phosphate (homo sapiens, C18:0, C20:4) cytosol",,
pail4p_hs_18_1_18_1,MNXM146436,Pail4p hs 18 1 18 1,,
pail4p_hs_18_1_18_2,MNXM146437,Pail4p hs 18 1 18 2,,
pail4p_hs_18_1_20_4,MNXM147573,Pail4p hs 18 1 20 4,,
pail4p_hs_18_2_16_0,MNXM146481,"1-Phosphatidyl-1D-myo-inositol 4-phosphate (homo sapiens, C18:2, C16:0)",,
pail4p_hs_18_2_18_1,MNXM146482,"1-Phosphatidyl-1D-myo-inositol 4-phosphate (homo sapiens, C18:2, C18:1)",,
pail4p_hs_18_2_18_2,MNXM147574,Pail4p hs 18 2 18 2,,
pail4p_hs_18_2_20_4,MNXM147575,Pail4p hs 18 2 20 4,,
pail4p_hs_20_4_20_4,MNXM147576,Pail4p hs 20 4 20 4,,
pail5p_cho,MNXM324,1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),C11557,"1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-5'-phosphate)|1-Phosphatidyl-1D-myo-inositol 5-phosphate"
pail5p_hs,MNXM4242,Pail5p hs,,
pail_cho,MNXM62,1-phosphatidyl-1D-myo-inositol(1-),C01194,"(3-Phosphatidyl)-1-D-inositol|1,2-Diacyl-sn-glycero-3-phosphoinositol|1-Phosphatidyl-1D-myo-inositol|1-Phosphatidyl-D-myo-inositol|1-Phosphatidyl-myo-inositol|Phosphatidyl-1D-myo-inositol|Phosphatidylinositol"
pail_hs,MNXM2416,Pail hs,,
pail_hs_16_0_16_0,MNXM147259,Pail hs 16 0 16 0,,
pail_hs_16_0_18_0,MNXM147535,Pail hs 16 0 18 0,,
pail_hs_16_0_18_1,MNXM147260,Pail hs 16 0 18 1,,
pail_hs_16_0_18_2,MNXM147261,Pail hs 16 0 18 2,,
pail_hs_16_0_20_4,MNXM147536,Pail hs 16 0 20 4,,
pail_hs_18_0_18_0,MNXM147537,Pail hs 18 0 18 0,,
pail_hs_18_0_18_1,MNXM147538,Pail hs 18 0 18 1,,
pail_hs_18_0_18_2,MNXM147539,Pail hs 18 0 18 2,,
pail_hs_18_0_20_4,MNXM147597,"Phosphatidylinositol (homo sapiens, C18:0, C20:4) cytosol",,
pail_hs_18_1_18_1,MNXM147262,Pail hs 18 1 18 1,,
pail_hs_18_1_18_2,MNXM147263,Pail hs 18 1 18 2,,
pail_hs_18_1_20_4,MNXM147540,Pail hs 18 1 20 4,,
pail_hs_18_2_16_0,MNXM147285,"Phosphatidylinositol (homo sapiens, C18:2, C16:0)",,
pail_hs_18_2_18_1,MNXM147286,"Phosphatidylinositol (homo sapiens, C18:2, C18:1)",,
pail_hs_18_2_18_2,MNXM147541,Pail hs 18 2 18 2,,
pail_hs_18_2_20_4,MNXM147542,Pail hs 18 2 20 4,,
pail_hs_20_4_20_4,MNXM147543,Pail hs 20 4 20 4,,
pala,MNXM3518,Palatinose,C01742,6-O-alpha-D-Glucopyranosyl-D-fructofuranose|Isomaltulose|Palatinose
pala_SA,MNXM6379,Phosphatidylananine SA,,
pala_SA2,MNXM3692,Phosphatidylalanine SA2,,
palmACP,MNXM2026,Palmitoyl-ACP (n-C16:0ACP),,
palmiluc24,MNXM149155,Palmitoyllipoteichoic acid (n=24),,
palminsu24,MNXM149156,Palmitoyllipoteichoic acid (n=24),,
pan4p,MNXM722721,Pantetheine 4'-phosphate,C01134,4'-Phosphopantetheine|D-Pantetheine 4'-phosphate|Pantetheine 4'-phosphate|Phosphopantetheine
pant__R,MNXM593,(R)-Pantoate,C00522,(R)-Pantoate|Pantoate|Pantoic acid
pap,MNXM45,"Adenosine 3',5'-bisphosphate",C00054,"3'-Phosphoadenylate|Adenosine 3',5'-bisphosphate|PAP|Phosphoadenosine phosphate"
paps,MNXM49,3'-Phosphoadenylyl sulfate,C00053,3'-Phospho-5'-adenylyl sulfate|3'-Phosphoadenosine 5'-phosphosulfate|3'-Phosphoadenylyl sulfate|PAPS
pat,MNXM8996,Penta-acyl trehalose,,
pc_EC,MNXM93806,Phosphatidylcholine (E.coli),,
pc_SC,MNXM12651,Phosphatidylcholine (yeast specific),,
pchlda,MNXM163566,Protochlorophyllide a,,
pchlld,MNXM62503,Protochlorophyllide,C02880,Protochlorophyllide|Protochlorophyllide a
pchol_cho,MNXM96952,Phosphatidylcholine,C00157,"1,2-Diacyl-sn-glycero-3-phosphocholine|3-sn-Phosphatidylcholine|Choline phosphatide|Lecithin|Phosphatidyl-N-trimethylethanolamine|Phosphatidylcholine"
pchol_hs,MNXM2028,Pchol hs,,
pchol_hs_16_0_16_0,MNXM147266,Pchol hs 16 0 16 0,,
pchol_hs_16_0_18_0,MNXM147593,"Phosphatidylcholine (homo sapiens, C16:0, C18:0) cytosol",,
pchol_hs_16_0_18_1,MNXM147275,"Phosphatidylcholine (homo sapiens, C16:0, C18:1) cytosol",,
pchol_hs_16_0_18_2,MNXM147267,Pchol hs 16 0 18 2,,
pchol_hs_16_0_20_4,MNXM147580,Pchol hs 16 0 20 4,,
pchol_hs_18_0_18_0,MNXM147581,Pchol hs 18 0 18 0,,
pchol_hs_18_0_18_1,MNXM147582,Pchol hs 18 0 18 1,,
pchol_hs_18_0_18_2,MNXM147583,Pchol hs 18 0 18 2,,
pchol_hs_18_0_20_4,MNXM147594,"Phosphatidylcholine (homo sapiens, C18:0, C20:4) cytosol",,
pchol_hs_18_1_18_1,MNXM147268,Pchol hs 18 1 18 1,,
pchol_hs_18_1_18_2,MNXM147269,Pchol hs 18 1 18 2,,
pchol_hs_18_1_20_4,MNXM147584,Pchol hs 18 1 20 4,,
pchol_hs_18_2_16_0,MNXM147595,"Phosphatidylcholine (homo sapiens, C18:2, C16:0)",,
pchol_hs_18_2_18_1,MNXM147596,"Phosphatidylcholine (homo sapiens, C18:2, C18:1)",,
pchol_hs_18_2_18_2,MNXM147585,Pchol hs 18 2 18 2,,
pchol_hs_18_2_20_4,MNXM147586,Pchol hs 18 2 20 4,,
pchol_hs_20_4_20_4,MNXM147587,Pchol hs 20 4 20 4,,
pcollg5glys,MNXM167776,Galactosylated erythro-5-hydroxy-L-lysine (part of procollagen),,
pcollg5hlys,MNXM5281,Pcollg5hlys,C01211,"Procollagen 5-hydroxy-L-lysine|Procollagen L-erythro-5-hydroxylysine|[Procollagen]-(2S,5R)-5-hydroxy-L-lysine"
pcollglys,MNXM149166,Pcollglys,C02188,Peptidyl-L-lysine|Protein lysine|[Protein]-L-lysine
pcollglys,MNXM149166,Pcollglys,C16740,Procollagen L-lysine
pcox,MNXM145922,Plastocyanin(Cu2+),,
pcrd,MNXM145921,Plastocyanin(Cu+),,
pcreat,MNXM91273,Pcreat,,
pcrn,MNXM6397,Pcrn,,
pd3,MNXM7697,Pd3,,
pdima,MNXM7674,Phthiocerol dimycocerosate A (Mtb),,
pdip_d_d,MNXM148435,"Phospho-di-myo-inositol 1,1' phosphate",,
pdx5p,MNXM454,Pyridoxine 5'-phosphate,C00627,Pyridoxine 5'-phosphate|Pyridoxine 5-phosphate|Pyridoxine phosphate|Pyridoxol 5'-phosphate
pe120,MNXM2858,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",,
pe140,MNXM2859,"Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)",,
pe141,MNXM3693,"Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)",,
pe160,MNXM32178,"Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)",,
pe161,MNXM71458,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",,
pe180,MNXM31536,"Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)",,
pe1801819Z,MNXM146442,Phosphatidylethanolamine (18:0/18:1(9Z)),,
pe1801829Z12Z,MNXM146443,"Phosphatidylethanolamine (18:0/18:2(9Z,12Z))",,
pe1801835Z9Z12Z,MNXM145916,"Phosphatidylethanolamine (18:0/18:3(5Z,9Z,12Z))",,
pe1801845Z9Z12Z15Z,MNXM146214,"Phosphatidylethanolamine (18:0/18:4(5Z,9Z,12Z,15Z))",,
pe181,MNXM2150,"Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)",,
pe18111Z1819Z,MNXM71649,Phosphatidylethanolamine (18:1(11Z)/18:1(9Z)),,
pe18111Z1829Z12Z,MNXM71650,"Phosphatidylethanolamine (18:1(11Z)/18:2(9Z,12Z))",,
pe18111Z1835Z9Z12Z,MNXM145917,"Phosphatidylethanolamine (18:1(11Z)/18:3(5Z,9Z,12Z))",,
pe18111Z1845Z9Z12Z15Z,MNXM146215,"Phosphatidylethanolamine (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",,
pe1819Z1819Z,MNXM51076,Phosphatidylethanolamine (18:1(9Z)/18:1(9Z)),,
pe1819Z1829Z12Z,MNXM146447,"Phosphatidylethanolamine (18:1(9Z)/18:2(9Z,12Z))",,
pe1819Z1835Z9Z12Z,MNXM145871,"Phosphatidylethanolamine (18:1(9Z)/18:3(5Z,9Z,12Z))",,
pe1819Z1845Z9Z12Z15Z,MNXM146216,"Phosphatidylethanolamine (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))",,
pe1829Z12Z1835Z9Z12Z,MNXM146217,"Phosphatidylethanolamine (18:2(9Z,12Z)/18:3(5Z,9Z,12Z))",,
pe2_ST,MNXM147512,Membrane phosphatidylethanolamine mixture,,
pe_EC,MNXM91271,Phosphatidylethanolamine (ecoli),,
pe_HP,MNXM7648,Phosphatidylethanolamine Hp specific,,
pe_SA,MNXM92561,Phosphatidylethanolamine (Saureus),,
pe_SC,MNXM90651,Phosphatidylethanolamine (yeast specific),,
pe_cho,MNXM115,Phosphatidylethanolamine,C00350,(3-Phosphatidyl)-ethanolamine|(3-Phosphatidyl)ethanolamine|1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine|Cephalin|L-1-Phosphatidylethanolamine|O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine|Phosphatidylethanolamine
pe_hs,MNXM115,Pe hs,C00350,(3-Phosphatidyl)-ethanolamine|(3-Phosphatidyl)ethanolamine|1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine|Cephalin|L-1-Phosphatidylethanolamine|O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine|Phosphatidylethanolamine
pe_hs_16_0_16_0,MNXM147588,Pe hs 16 0 16 0,,
pe_hs_16_0_18_0,MNXM148408,Pe hs 16 0 18 0,,
pe_hs_16_0_18_1,MNXM147589,Pe hs 16 0 18 1,,
pe_hs_16_0_18_2,MNXM147590,Pe hs 16 0 18 2,,
pe_hs_16_0_20_4,MNXM148409,Pe hs 16 0 20 4,,
pe_hs_18_0_18_0,MNXM148410,Pe hs 18 0 18 0,,
pe_hs_18_0_18_1,MNXM148411,Pe hs 18 0 18 1,,
pe_hs_18_0_18_2,MNXM148412,Pe hs 18 0 18 2,,
pe_hs_18_0_20_4,MNXM148426,"Phosphatidylethanolamine (homo sapiens, C18:0, C20:4) cytosol",,
pe_hs_18_1_18_1,MNXM147591,Pe hs 18 1 18 1,,
pe_hs_18_1_18_2,MNXM147592,Pe hs 18 1 18 2,,
pe_hs_18_1_20_4,MNXM148413,Pe hs 18 1 20 4,,
pe_hs_18_2_16_0,MNXM148427,"Phosphatidylethanolamine (homo sapiens, C18:2, C16:0)",,
pe_hs_18_2_18_1,MNXM148428,"Phosphatidylethanolamine (homo sapiens, C18:2, C18:1)",,
pe_hs_18_2_18_2,MNXM148414,Pe hs 18 2 18 2,,
pe_hs_18_2_20_4,MNXM148415,Pe hs 18 2 20 4,,
pe_hs_20_4_20_4,MNXM148416,Pe hs 20 4 20 4,,
peamn,MNXM660,Phenethylamine,C05332,2-Phenylethylamine|Phenethylamine|Phenylethylamine|beta-Phenylethylamine
pecgon,MNXM91287,Pecgon,,
pecgoncoa,MNXM92624,Pecgoncoa,,
pect,MNXM163549,Pectins,,
pectin,MNXM107600,Pectin,C00714,"Pectin|Pectin (USP)|Poly(1,4-alpha-D-galacturonide)"
pectindchac,MNXM165064,Pectin-deoxycholic acid complex,,
pectingchol,MNXM165065,Pectin-glycocholate complex,,
pectintchol,MNXM165066,Pectin-taurocholic acid complex,,
pencil,MNXM96383,Penicillin,C00395,Penam|Penicillin
pencilca,MNXM12596,Penicilloic acid,C06567,Penicilloic acid
pendp,MNXM2210,All trans Pentaprenyl diphosphate,C04217,"(2E,6E,10E,14E)-Geranylfarnesyl diphosphate|Geranylfarnesyl diphosphate|all-trans-Pentaprenyl diphosphate"
peng,MNXM1812,Penicillin G,C05551,Benzylpenicillin|Benzylpenicillin (INN)|PCG|Penicillin G
pentso3,MNXM73204,Pentanesulfonate,,
pep,MNXM73,Phosphoenolpyruvate,C00074,PEP|Phosphoenolpyruvate|Phosphoenolpyruvic acid
pepd,MNXM639,Peptide,C00012,Peptide
peplys,MNXM12612,Peplys,,
pepslys,MNXM20351,Pepslys,,
peptide,MNXM639,Peptide,C00012,Peptide
peptido_BS,MNXM20366,Peptidoglycan subunit of Bacillus subtilis,,
peptido_EC,MNXM4770,Peptidoglycan subunit of Escherichia coli,,
peptido_ST,MNXM147510,Membrane murein mixture,,
peptido_TB1,MNXM148420,Peptidoglycan subunit (for Mycobacterium tuberculosis),,
peptido_TB2,MNXM7631,Peptidoglycan subunit (for Mycobacterium tuberculosis),,
peptido_TM,MNXM148421,Peptidoglycan subunit of Thermotoga maritima,,
peptido_kt,MNXM6376,Peptidoglycan subunit of P.putida KT2440,,
peptido_syn,MNXM146607,Peptidoglycan subunit of Synechocystis sp. PCC8603,,
peracd,MNXM165069,Peracd,,
perillyl,MNXM1695,Perillyl,,
pg120,MNXM1771,"Phosphatidylglycerol (didodecanoyl, n-C12:0)",,
pg140,MNXM51019,"Phosphatidylglycerol (ditetradecanoyl, n-C14:0)",,
pg141,MNXM2029,"Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)",,
pg160,MNXM32179,"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)",,
pg160190,MNXM7649,"Phosphatidylglycerol (hexadecanoyl, methylstearoyl)",,
pg161,MNXM75101,"Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)",,
pg180,MNXM75102,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",,
pg181,MNXM1773,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",,
pg18111Z160,MNXM146304,"Phosphatidylglycerol (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)",,
pg18111Z1613E,MNXM147276,"Phosphatidylglycerol (1-(11Z)-octadecenoyl,2-(3E)-hexadecenoyl, 18:1(11Z)/16:1(3E))",,
pg1819Z160,MNXM146218,"Phosphatidylglycerol (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)",,
pg1819Z1613E,MNXM147277,"Phosphatidylglycerol (1-(9Z)-octadecenoyl,2-(3E)-hexadecenoyl, 18:1(9Z)/16:1(3E))",,
pg181_9,MNXM147284,"Phosphatidylglycerol (dioctadec-9-enoyl, n-C18 1)",,
pg1829Z12Z160,MNXM146448,"Phosphatidylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)",,
pg1829Z12Z1613E,MNXM147278,"Phosphatidylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(3E)-hexadecenoyl, 18:2(9Z,12Z)/16:1(3E))",,
pg182_9_12,MNXM147283,"Phosphatidylglycerol (dioctadec-9-12-dienoyl, n-C18 2)",,
pg1839Z12Z15Z160,MNXM146609,"Phosphatidylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-hexadecanoyl, 18:3(9Z,12Z,15Z)/16:0)",,
pg1839Z12Z15Z1613E,MNXM147279,"Phosphatidylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(3E)-hexadecenoyl, 18:3(9Z,12Z,15Z)/16:1(3E))",,
pg183_6_9_12,MNXM147281,"Phosphatidylglycerol (dioctadec-6-9-12-trienoyl, n-C18 3)",,
pg183_9_12_15,MNXM147282,"Phosphatidylglycerol (dioctadec-9-12-15-trienoyl, n-C18 3)",,
pg184_6_9_12_15,MNXM147280,"Phosphatidylglycerol (dioctadec-6-9-12-15-tetraenoyl, n-C18 4)",,
pg190,MNXM12653,"Phosphatidylglycerol (dimethylstearoyl, C19:0)",,
pg2_ST,MNXM147513,Membrane phosphatidylglycerol mixture,,
pg_EC,MNXM90562,Phosphatidylglycerol (Ecoli),,
pg_HP,MNXM7651,Phosphatidylglycerol Hp specific,,
pg_SA,MNXM91683,Phosphatidylglycerol (Saureus),,
pg_SC,MNXM92562,Phosphatidylglycerol (yeast specific),,
pgly_BS,MNXM163555,Phosphatidylglycerol B subtils,,
pgly_SA,MNXM6380,Phosphatidylglycine SA,,
pgly_SA2,MNXM3695,Phosphatidylglycine SA2,,
pglyc_cho,MNXM101192,Phosphatidylglycerol(1-),C00344,3(3-Phosphatidyl-)glycerol|3-(3-sn-Phosphatidyl)glycerol|Phosphatidylglycerol|PtdGro
pglyc_hs,MNXM9017,Pglyc hs,,
pglyp_BS,MNXM165072,Phosphatidylglycerophosphate B subtilis,,
pgp120,MNXM5266,"Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)",,
pgp140,MNXM5272,"Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)",,
pgp141,MNXM5271,"Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)",,
pgp160,MNXM32180,"Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)",,
pgp160190,MNXM92564,"Phosphatidylglycerophosphate (hexadecanoyl, tuberculostearoyl, C16:0, C19:0)",,
pgp161,MNXM75103,"Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)",,
pgp180,MNXM75104,"Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)",,
pgp181,MNXM5269,"Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)",,
pgp18111Z160,MNXM146610,"Phosphatidylglycerophosphate (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)",,
pgp1819Z160,MNXM146611,"Phosphatidylglycerophosphate (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)",,
pgp181_9,MNXM148433,"Phosphatidylglycerophosphate (dioctadec-9-enoyl, n-C18 1)",,
pgp182_9_12,MNXM148432,"Phosphatidylglycerophosphate (dioctadec-9-12-dienoyl, n-C18 2)",,
pgp183_6_9_12,MNXM148430,"Phosphatidylglycerophosphate (dioctadec-6-9-12-trienoyl, n-C18 3)",,
pgp183_9_12_15,MNXM148431,"Phosphatidylglycerophosphate (dioctadec-9-12-15-trienoyl, n-C18 3)",,
pgp184_6_9_12_15,MNXM148429,"Phosphatidylglycerophosphate (dioctadec-6-9-12-15-tetraenoyl, n-C18 4)",,
pgp190,MNXM92563,"Phosphatidylglycerophosphate (dituberculostearoyl, C19:0)",,
pgp_EC,MNXM871,Phosphatidylglycerophosphate (Ecoli),C03892,"1,2-Diacyl-sn-glycero-3-phospho-sn-glycerol 3'-phosphate|1-(3-sn-Phosphatidyl)-sn-glycerol 3-phosphate|3-(3-Phosphatidyl)-D-glycerol 1-phosphate|Phosphatidylglycerophosphate"
pgp_HP,MNXM12655,Phosphatidylglycerol phosphate Hp specific,,
pgp_SA,MNXM92565,Phosphatidylglycerophosphate (Saureus),,
pgp_SC,MNXM92566,Phosphatidylglycerophosphate (yeast specific),,
pgp_cho,MNXM7650,Phosphatidyl glycerol phosphate,,
pgp_hs,MNXM12647,Pgp hs,,
phaccoa,MNXM502,Phenylacetyl-CoA,C00582,Phenylacetyl coenzyme A|Phenylacetyl-CoA
phbg,MNXM148273,Growing PHB granule,,
phdca,MNXM7638,Phenol palmitic acid,,
phdcaACP,MNXM5890,Phenol palmitic acid ACP,,
phdcacoa,MNXM92553,Phenol palmitic coenzyme A,,
phdp,MNXM903,Phytyl diphosphate,C05427,Phytyl diphosphate
phe__L,MNXM97,L-Phenylalanine,C00079,(S)-alpha-Amino-beta-phenylpropionic acid|L-Phenylalanine|L-Phenylalanine (JP17)|Phenylalanine (USP/INN)
phe__L,MNXM97,L-Phenylalanine,C02057,Phenylalanine|alpha-Amino-beta-phenylpropionic acid
pheac,MNXM12629,Phenethyl acetate,C12303,2-Phenylethyl acetate|Phenethyl acetate
pheacgln,MNXM163884,Pheacgln,,
pheacgly,MNXM4775,Phenylacetylglycine,C05598,Phenylacetylglycine
pheme,MNXM249,Protoheme,,
phenol,MNXM320,Phenol,C00146,"Benzenol|Hydroxybenzene|Liquefied phenol (JP17)|Liquefied phenol (TN)|Paoscle (TN)|Phenic acid|Phenol|Phenol (JP17/USP)|Phenol (TN)|Phenol for disinfection (JP17)|Phenol for disinfection (TN)|Phenol, liquefied|Phenylic acid"
phenol,MNXM320,Phenol,C15584,Phenol
phetrna,MNXM89802,L-Phenylalanyl-tRNA(Phe),C03511,L-Phenylalanyl-tRNA(Phe)
phhlipa,MNXM75132,Phospho-heptosyl-heptosyl-kdo2-lipidA,,
phitcoa,MNXM4923,E-Phenylitaconyl-CoA,C09818,(E)-2-Benzylidenesuccinyl-CoA|E-Phenylitaconyl-CoA
phllqne,MNXM1155,Phylloquinone,C02059,"2-Methyl-3-phytyl-1,4-naphthoquinone|Mephyton (TN)|Phylloquinone|Phytomenadione (INN)|Phytonadione|Phytonadione (JP17/USP)|Vitamin K1|Vitamin K1 (TN)"
pholys,MNXM3988,5-Phosphonooxy-L-lysine,C03366,(5R)-5-Phosphonooxy-L-lysine|5-Phosphonooxy-L-lysine|O-Phosphohydroxy-L-lysine
phom,MNXM1334,O-Phospho-L-homoserine,C01102,O-Phospho-L-homoserine
photon,MNXM517,Photon,,
photon298,MNXM145920,"Photon (281 to 306 nm, UVB)",,
photon437,MNXM145817,"Photon (406 to 454 nm, indigo/blue)",,
photon438,MNXM145816,"Photon (378 to 482 nm, violet/blue)",,
photon450,MNXM145796,"Photon (417 to 472 nm, indigo/blue)",,
photon490,MNXM145818,"Photon (451 to 526 nm, blue/green)",,
photon646,MNXM145673,"Photon (608 to 666 nm, orange/red)",,
photon673,MNXM145690,"Photon (659 to 684 nm, red)",,
photon680,MNXM145691,"Photon (662 to 691 nm, red)",,
photonVis,MNXM145712,"Photon (380 to 750 nm, visible spectrum)",,
phphbda,MNXM91266,Pheophorbide a,C18021,Pheophorbide a
phphhlipa,MNXM75133,Phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA,,
phphtna,MNXM75042,Pheophytin a,C05797,Pheophytin a
phpyr,MNXM589160,Phenylpyruvate,C00166,2-Oxo-3-phenylpropanoate|3-Phenyl-2-oxopropanoate|Phenylpyruvate|Phenylpyruvic acid|alpha-Ketohydrocinnamic acid|keto-Phenylpyruvate
phthcl,MNXM91274,Phthiocol (oxidized),,
phthclh2,MNXM5900,Phthiocol (reduced),,
phthdl,MNXM7676,Phthiodolone,,
phthiocerol,MNXM75251,Phthiocerol A,,
phthr,MNXM759,O-Phospho-4-hydroxy-L-threonine,C06055,4-(Phosphonooxy)-L-threonine|4-(Phosphonooxy)-threonine|O-Phospho-4-hydroxy-L-threonine
phyt,MNXM91275,Phyt,,
phyt2ohcoa,MNXM91909,Phyt2ohcoa,,
phytcoa,MNXM91276,Phytcoa,,
phytfl,MNXM148438,Phytofluene,,
phyto,MNXM148437,Phytoene,,
phytoe,MNXM147603,Phytoene,,
phytof,MNXM147288,Phytofluene,,
phytol,MNXM2712,Phytol,C01389,Phytol
pi,MNXM9,Phosphate,C00009,Orthophosphate|Orthophosphoric acid|Phosphate|Phosphoric acid|Phosphoric acid (NF)
pimACP,MNXM12695,Pimeloyl-[acyl-carrier protein],C19845,7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein]|Pimeloyl-[acp]|Pimeloyl-[acyl-carrier protein]|Pimelyl-[acp]|Pimelyl-[acyl-carrier protein]
pime,MNXM2555,Pimelate,C02656,6-Carboxyhexanoate|Heptanedioic acid|Pimelate|Pimelic acid
pleu_SA,MNXM6381,Phosphatidylleucine SA,,
pleu_SA2,MNXM3696,Phosphatidylleucine SA2,,
plys_SA,MNXM6382,Phosphatidyllysine SA,,
plys_SA2,MNXM3697,Phosphatidyllysine SA2,,
